ClusterAlgorithm;DistanceFunction;Synonyms;GermaNetFunction;Word2VecAdd;Word2VecAverage;k;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
FuzzyCMeans1220;CosineDistance;true;true;false;true;12;4.833600000000001;0.6163000000000001;7.903700000000001;0.7985;-0.1433;0.0723;6.2
FuzzyCMeans1220;CosineDistance;true;true;true;false;12;30879.278700000003;4337.618100000001;47223.619600000005;6572.1277;-0.19990000000000002;0.07150000000000001;6.08
FuzzyCMeans1220;EuclideanDistance;false;false;false;false;12;1.3423;0.1584;0.6613;0.2679;0.047;0.028300000000000002;68.89
FuzzyCMeans1220;EuclideanDistance;false;false;false;true;12;1.9752;0.3779;1.8389;0.7094;0.0465;0.036000000000000004;29.32
FuzzyCMeans1220;EuclideanDistance;false;false;true;false;12;14.8514;0.0044;1.7136;0.7443000000000001;0.026000000000000002;0.0037;70.45
FuzzyCMeans1220;EuclideanDistance;false;true;false;false;12;19.1405;1.0187;52.8573;6.3365;0.3115;0.0555;1077.89
FuzzyCMeans1220;EuclideanDistance;false;true;false;true;12;1.5663;0.0878;14.009400000000001;0.7299;0.5551;0.042100000000000005;118.06
FuzzyCMeans1220;EuclideanDistance;false;true;true;false;12;15786.253700000001;760.1684;167693.3695;5550.5106000000005;0.6756;0.0302;113.15
FuzzyCMeans1220;EuclideanDistance;true;false;false;false;12;1.3333000000000002;0.2666;1.335;0.4864;0.0844;0.0413;64.71
FuzzyCMeans1220;EuclideanDistance;true;false;false;true;12;1.4847000000000001;0.36360000000000003;1.1096000000000001;0.6126;0.0397;0.035300000000000005;31.3
FuzzyCMeans1220;EuclideanDistance;true;false;true;false;12;13.977;0.0;1.415;0.0;0.028;0.0;72.98
FuzzyCMeans1220;EuclideanDistance;true;true;false;false;12;13.454;0.5646;18.6521;4.202100000000001;0.231;0.0427;1062.03
FuzzyCMeans1220;EuclideanDistance;true;true;false;true;12;1.2898;0.0342;10.372;0.43260000000000004;0.5333;0.047900000000000005;118.38
FuzzyCMeans1220;EuclideanDistance;true;true;true;false;12;8486.0035;276.4494;98409.2958;2072.9562;0.7137;0.0303;120.58
FuzzyCMeans1320;CosineDistance;false;false;false;false;13;3.2491000000000003;0.3942;3.7262;0.5646;0.0965;0.0292;43.79
FuzzyCMeans1320;CosineDistance;false;false;false;true;13;6.4434000000000005;0.1148;6.7824;0.0999;0.0114;0.014700000000000001;13.54
FuzzyCMeans1320;CosineDistance;false;false;true;false;13;79.86540000000001;2.3316;82.80170000000001;2.2623;-0.039;0.020800000000000003;13.01
FuzzyCMeans1320;CosineDistance;false;true;false;false;13;45.3708;4.6449;72.0216;5.2655;-0.0733;0.06280000000000001;53.68
FuzzyCMeans1320;CosineDistance;false;true;false;true;13;7.729900000000001;0.7095;11.3896;0.9527;-0.2096;0.0539;6.42
FuzzyCMeans1320;CosineDistance;false;true;true;false;13;59955.4302;6267.9481000000005;83605.09210000001;7506.871300000001;-0.2386;0.060200000000000004;6.69
FuzzyCMeans1320;CosineDistance;true;false;false;false;13;3.2138;0.4096;3.6743;0.6365000000000001;0.101;0.0342;37.71
FuzzyCMeans1320;CosineDistance;true;false;false;true;13;6.0159;0.1061;6.236800000000001;0.12050000000000001;-0.0063;0.013600000000000001;13.08
FuzzyCMeans1320;CosineDistance;true;false;true;false;13;76.7543;2.1136;78.56150000000001;2.5323;-0.0526;0.0236;14.72
FuzzyCMeans1320;CosineDistance;true;true;false;false;13;33.9452;3.8046;61.6828;3.9493;-0.0064;0.0698;51.09
FuzzyCMeans1320;CosineDistance;true;true;false;true;13;4.729900000000001;0.5791000000000001;8.0504;0.8298000000000001;-0.1532;0.06860000000000001;6.76
FuzzyCMeans1320;CosineDistance;true;true;true;false;13;30413.6856;4449.9768;48433.4087;6954.3513;-0.2091;0.0721;6.22
FuzzyCMeans1320;EuclideanDistance;false;false;false;false;13;1.2546000000000002;0.1736;0.5828;0.2912;0.046200000000000005;0.028200000000000003;72.69
FuzzyCMeans1320;EuclideanDistance;false;false;false;true;13;1.7958;0.4078;1.5976000000000001;0.6152000000000001;0.0386;0.0354;30.75
FuzzyCMeans1320;EuclideanDistance;false;false;true;false;13;13.709800000000001;0.0026000000000000003;1.3432000000000002;0.39880000000000004;0.0246;0.0021000000000000003;75.9
FuzzyCMeans1320;EuclideanDistance;false;true;false;false;13;18.163600000000002;0.7536;47.763600000000004;6.977600000000001;0.2805;0.056100000000000004;1167.69
FuzzyCMeans1320;EuclideanDistance;false;true;false;true;13;1.4551;0.07640000000000001;14.014000000000001;0.6586000000000001;0.5471;0.0461;133.4
FuzzyCMeans1320;EuclideanDistance;false;true;true;false;13;14361.7821;642.2457;166131.9273;5934.792600000001;0.674;0.030600000000000002;132.22
FuzzyCMeans1320;EuclideanDistance;true;false;false;false;13;1.1913;0.23240000000000002;1.1187;0.4123;0.0791;0.0356;77.17
